Time - Voltage	Amplitude - Voltage	
7	47.2	-0.5
7	47.2	-0.439
7	47.2	-0.515
7	47.2	-0.479
7	47.3	-1.064
7	47.3	-1.558
7	47.3	-1.68
7	47.3	-1.497
7	47.3	-1.023
7	47.3	-1.184
7	47.3	-1.616
7	47.3	-1.863
7	47.3	-1.426
7	47.3	-1.387
7	47.3	-1.858
7	47.4	-1.44
7	47.4	-0.449
7	47.4	-1.145
7	47.4	-2.341
7	47.4	-2.495
7	47.4	-1.899
7	47.4	-1.426
7	47.4	-0.645
7	47.4	-0.491
7	47.4	-0.92
7	47.4	-1.587
7	47.5	-1.658
7	47.5	-1.184
7	47.5	-1.921
7	47.5	-3.289
7	47.5	-3.169
7	47.5	-2.788
7	47.5	-1.567
7	47.5	-0.854
7	47.5	-0.522
7	47.5	-0.427
7	47.5	-0.457
7	47.6	-0.776
7	47.6	-1.118
7	47.6	-1.548
7	47.6	-1.855
7	47.6	-1.948
7	47.6	-1.638
7	47.6	-1.165
7	47.6	-1.409
7	47.6	-1.628
7	47.6	-2.546
7	47.6	-2.349
7	47.7	-3.386
7	47.7	-4.102
7	47.7	-4.17
7	47.7	-3.489
7	47.7	-2.114
7	47.7	-2.251
7	47.7	-2.908
7	47.7	-2.253
7	47.7	-1.196
7	47.7	-1.145
7	47.8	-0.911
7	47.8	-0.952
7	47.8	-0.862
7	47.8	-1.064
7	47.8	-1.875
7	47.8	-2.957
7	47.8	-3.484
7	47.8	-3.66
7	47.8	-2.952
7	47.8	-1.748
7	47.8	-1.702
7	47.9	-1.389
7	47.9	-1.218
7	47.9	-0.779
7	47.9	-1.025
7	47.9	-1.418
7	47.9	-1.865
7	47.9	-1.931
7	47.9	-1.267
7	47.9	-1.575
7	47.9	-2.493
7	47.9	-3.85
7	47.9	-3.118
7	48	-3.237
7	48	-3.94
7	48	-4.36
7	48	-3.943
7	48	-3.896
7	48	-3.345
7	48	-3.276
7	48	-3.394
7	48	-3.181
7	48	-2.925
7	48	-3.076
7	48.1	-3.479
7	48.1	-3.54
7	48.1	-3.196
7	48.1	-2.783
7	48.1	-3.066
7	48.1	-2.986
7	48.1	-3.979
7	48.1	-4.524
7	48.1	-4.531
7	48.1	-4.548
7	48.1	-4.512
7	48.2	-4.333
7	48.2	-4.094
7	48.2	-4.368
7	48.2	-4.524
7	48.2	-4.553
7	48.2	-4.575
7	48.2	-4.087
7	48.2	-3.735
7	48.2	-1.826
7	48.2	-0.972
7	48.3	-0.898
7	48.3	-0.859
7	48.3	-1.868
7	48.3	-3.354
7	48.3	-4.348
7	48.3	-4.397
7	48.3	-3.613
7	48.3	-3.752
7	48.3	-3.848
7	48.3	-4.319
7	48.3	-4.182
7	48.4	-4.204
7	48.4	-4.5
7	48.4	-3.594
7	48.4	-2.776
7	48.4	-1.497
7	48.4	-0.652
7	48.4	-0.576
7	48.4	-0.583
7	48.4	-1.56
7	48.4	-2.629
7	48.4	-3.42
7	48.5	-3.945
7	48.5	-4.109
7	48.5	-4.28
7	48.5	-4.529
7	48.5	-4.578
7	48.5	-4.57
7	48.5	-4.395
7	48.5	-4.165
7	48.5	-4.324
7	48.5	-4.143
7	48.5	-2.957
7	48.6	-2.446
7	48.6	-2.751
7	48.6	-2.385
7	48.6	-3.369
7	48.6	-3.003
7	48.6	-3.364
7	48.6	-3.706
7	48.6	-3.865
7	48.6	-4.197
7	48.6	-4.526
7	48.6	-4.583
7	48.7	-4.59
7	48.7	-4.507
7	48.7	-4.597
7	48.7	-4.585
7	48.7	-4.255
7	48.7	-3.809
7	48.7	-3.328
7	48.7	-3.066
7	48.7	-2.654
7	48.7	-2.417
7	48.8	-3.054
7	48.8	-3.525
7	48.8	-3.535
7	48.8	-3.01
7	48.8	-3.11
7	48.8	-4.312
7	48.8	-4.592
7	48.8	-4.548
7	48.8	-4.585
7	48.8	-4.507
7	48.8	-4.238
7	48.9	-3.887
7	48.9	-3.369
7	48.9	-2.671
7	48.9	-2.219
7	48.9	-2.371
7	48.9	-2.678
7	48.9	-2.505
7	48.9	-2.312
7	48.9	-2.803
7	48.9	-3.245
7	48.9	-4.111
7	49	-3.979
7	49	-3.726
7	49	-4.065
7	49	-4.453
7	49	-4.199
7	49	-3.87
7	49	-3.625
7	49	-3.638
7	49	-3.948
7	49	-3.989
7	49	-3.533
7	49	-3.101
7	49.1	-2.952
7	49.1	-3.711
7	49.1	-3.97
7	49.1	-2.686
7	49.1	-3.269
7	49.1	-3.987
7	49.1	-3.818
7	49.1	-4.192
7	49.1	-4.343
7	49.1	-4.292
7	49.2	-4.414
7	49.2	-4.478
7	49.2	-4.375
7	49.2	-4.48
7	49.2	-3.872
7	49.2	-4.128
7	49.2	-3.901
7	49.2	-2.937
7	49.2	-2.139
7	49.2	-2.224
7	49.2	-2.317
7	49.3	-3.374
7	49.3	-3.291
7	49.3	-3.252
7	49.3	-4.346
7	49.3	-4.539
7	49.3	-4.387
7	49.3	-4.17
7	49.3	-4.309
7	49.3	-4.478
7	49.3	-4.363
7	49.3	-4.519
7	49.4	-4.531
7	49.4	-4.58
7	49.4	-4.368
7	49.4	-4.397
7	49.4	-4.548
7	49.4	-4.507
7	49.4	-4.521
7	49.4	-4.526
7	49.4	-4.57
7	49.4	-4.397
7	49.4	-4.319
7	49.5	-4.407
7	49.5	-4.48
7	49.5	-4.016
7	49.5	-3.625
7	49.5	-4.16
7	49.5	-4.329
7	49.5	-4.233
7	49.5	-3.904
7	49.5	-4.231
7	49.5	-4.424
7	49.5	-4.58
7	49.6	-4.578
7	49.6	-4.526
7	49.6	-4.58
7	49.6	-4.543
7	49.6	-4.575
7	49.6	-4.548
7	49.6	-4.036
7	49.6	-3.601
7	49.6	-3.713
7	49.6	-3.699
7	49.6	-3.315
7	49.7	-2.932
7	49.7	-3.191
7	49.7	-3.032
7	49.7	-3.115
7	49.7	-3.599
7	49.7	-3.94
7	49.7	-4.089
7	49.7	-3.948
7	49.7	-4.06
7	49.7	-3.953
7	49.8	-3.596
7	49.8	-3.425
7	49.8	-3.005
7	49.8	-3.333
7	49.8	-3.201
7	49.8	-2.722
7	49.8	-2.812
7	49.8	-3.215
7	49.8	-3.103
7	49.8	-2.522
7	49.8	-2.466
7	49.9	-3.105
7	49.9	-3.228
7	49.9	-3.638
7	49.9	-3.43
7	49.9	-3.477
7	49.9	-2.6
7	49.9	-3.113
7	49.9	-3.967
7	49.9	-3.428
7	49.9	-3.357
7	49.9	-2.656
7	50	-1.379
7	50	-1.06
7	50	-1.501
7	50	-1.699
7	50	-1.802
7	50	-1.606
7	50	-2.092
7	50	-2.542
7	50	-1.777
7	50	-2.185
7	50	-2.7
7	50.1	-2.847
7	50.1	-2.429
7	50.1	-1.685
7	50.1	-1.245
7	50.1	-1.714
7	50.1	-2.036
7	50.1	-1.431
7	50.1	-1.121
7	50.1	-0.82
7	50.1	-1.76
7	50.1	-1.958
7	50.2	-1.653
7	50.2	-1.174
7	50.2	-2.686
7	50.2	-3.008
7	50.2	-2.839
7	50.2	-2.546
7	50.2	-2.69
7	50.2	-2.285
7	50.2	-2.085
7	50.2	-2.227
7	50.2	-1.892
7	50.3	-1.252
7	50.3	-0.923
7	50.3	-1.27
7	50.3	-1.035
7	50.3	-0.942
7	50.3	-0.659
7	50.3	-1.272
7	50.3	-2.07
7	50.3	-1.995
7	50.3	-1.843
7	50.3	-2.156
7	50.4	-2.734
7	50.4	-2.417
7	50.4	-2.607
7	50.4	-2.493
7	50.4	-1.934
7	50.4	-1.252
7	50.4	-1.377
7	50.4	-1.282
7	50.4	-0.928
7	50.4	-0.496
7	50.4	-0.708
7	50.5	-1.216
7	50.5	-0.864
7	50.5	-0.667
7	50.5	-0.769
7	50.5	-0.967
7	50.5	-0.715
7	50.5	-1.252
7	50.5	-0.923
7	50.5	-1.167
7	50.5	-0.984
7	50.5	-1.445
7	50.6	-0.889
7	50.6	-0.471
7	50.6	-0.566
7	50.6	-0.603
7	50.6	-0.54
7	50.6	-0.454
7	50.6	-0.508
7	50.6	-0.493
7	50.6	-0.447
7	50.6	-0.442
7	50.7	-0.449
7	50.7	-0.425
7	50.7	-0.425
7	50.7	-0.525
7	50.7	-0.522
7	50.7	-0.427
7	50.7	-0.547
7	50.7	-0.432
7	50.7	-0.437
7	50.7	-0.457
7	50.7	-0.508
7	50.8	-0.586
7	50.8	-0.471
7	50.8	-0.437
7	50.8	-0.435
7	50.8	-0.432
7	50.8	-0.432
7	50.8	-0.43
7	50.8	-0.427
7	50.8	-0.476
7	50.8	-0.852
7	50.8	-1.641
7	50.9	-1.401
7	50.9	-1.306
7	50.9	-1.58
7	50.9	-1.47
7	50.9	-1.736
7	50.9	-0.796
7	50.9	-0.886
7	50.9	-1.074
7	50.9	-0.823
7	50.9	-0.884
7	50.9	-0.681
7	51	-0.447
7	51	-0.454
7	51	-2.031
7	51	-2.368
7	51	-1.455
7	51	-0.513
7	51	-1.35
7	51	-3.445
7	51	-2.197
7	51	-0.762
7	51	-0.537
7	51.1	-0.781
7	51.1	-1.06
7	51.1	-1.16
7	51.1	-1.47
7	51.1	-1.14
7	51.1	-1.199
7	51.1	-1.467
7	51.1	-1.55
7	51.1	-1.829
7	51.1	-1.731
7	51.1	-2.217
7	51.2	-2.969
7	51.2	-2.913
7	51.2	-2.761
7	51.2	-1.909
7	51.2	-1.494
7	51.2	-1.936
7	51.2	-2.737
7	51.2	-2.314
7	51.2	-1.426
7	51.2	-0.937
7	51.3	-1.233
7	51.3	-1.663
7	51.3	-0.811
7	51.3	-0.532
7	51.3	-0.823
7	51.3	-1.301
7	51.3	-1.738
7	51.3	-2.012
7	51.3	-1.997
7	51.3	-2.168
7	51.3	-2.266
7	51.3	-2.69
7	51.4	-2.666
7	51.4	-1.936
7	51.4	-1.36
7	51.4	-2.029
7	51.4	-1.436
7	51.4	-0.688
7	51.4	-0.818
7	51.4	-0.789
7	51.4	-1.328
7	51.4	-1.313
7	51.4	-1.555
7	51.5	-1.377
7	51.5	-2.346
7	51.5	-3.621
7	51.5	-3.418
7	51.5	-2.791
7	51.5	-2.756
7	51.5	-3.413
7	51.5	-3.318
7	51.5	-3.198
7	51.5	-2.478
7	51.5	-2.612
7	51.6	-2.383
7	51.6	-2.153
7	51.6	-1.902
7	51.6	-2.173
7	51.6	-0.942
7	51.6	-1.396
7	51.6	-3.486
7	51.6	-3.892
7	51.6	-2.974
7	51.6	-1.375
7	51.7	-2.161
7	51.7	-4.048
7	51.7	-4.417
7	51.7	-3.672
7	51.7	-3.718
7	51.7	-3.584
7	51.7	-3.401
7	51.7	-3.083
7	51.7	-2.332
7	51.7	-1.807
7	51.7	-2.007
7	51.8	-1.567
7	51.8	-1.58
7	51.8	-1.653
7	51.8	-1.548
7	51.8	-3.398
7	51.8	-4.343
7	51.8	-3.755
7	51.8	-4.033
7	51.8	-3.85
7	51.8	-4.126
7	51.8	-4.106
7	51.9	-3.262
7	51.9	-2.935
7	51.9	-3.159
7	51.9	-2.92
7	51.9	-2.979
7	51.9	-2.856
7	51.9	-1.948
7	51.9	-1.274
7	51.9	-1.606
7	51.9	-1.736
7	51.9	-2.131
7	52	-2.029
7	52	-2.263
7	52	-3.015
7	52	-3.76
7	52	-4.023
7	52	-4.565
7	52	-3.279
7	52	-4.387
7	52	-4.351
7	52	-3.303
7	52	-1.897
7	52.1	-1.316
7	52.1	-1.282
7	52.1	-0.959
7	52.1	-0.713
7	52.1	-0.422
7	52.1	-0.447
7	52.1	-0.496
7	52.1	-0.476
7	52.1	-1.46
7	52.1	-2.793
7	52.1	-3.049
7	52.2	-3.66
7	52.2	-4.312
7	52.2	-4.402
7	52.2	-3.875
7	52.2	-2.578
7	52.2	-3.218
7	52.2	-3.225
7	52.2	-2.544
7	52.2	-2.08
7	52.2	-0.962
7	52.3	-0.425
7	52.3	-0.732
7	52.3	-0.642
7	52.3	-1.797
7	52.3	-2.686
7	52.3	-1.377
7	52.3	-0.442
7	52.3	-0.457
7	52.3	-0.781
7	52.3	-4.258
7	52.3	-3.821
7	52.4	-1.436
7	52.4	-1.65
7	52.4	-3.953
7	52.4	-3.049
7	52.4	-0.442
7	52.4	-0.696
7	52.4	-0.581
7	52.4	-2.737
7	52.4	-2.62
7	52.4	-2.173
7	52.4	-2.81
7	52.4	-3.687
7	52.5	-1.262
7	52.5	-0.593
7	52.5	-0.481
7	52.5	-1.177
7	52.5	-0.43
7	52.5	-1.072
7	52.5	-1.248
7	52.5	-2.17
7	52.5	-2.263
7	52.5	-0.813
7	52.5	-0.474
7	52.6	-0.432
7	52.6	-0.505
7	52.6	-0.652
7	52.6	-4.275
7	52.6	-4.048
7	52.6	-4.48
7	52.6	-2.629
7	52.6	-2.661
7	52.6	-2.9
7	52.6	-2.683
7	52.7	-2.283
7	52.7	-1.194
7	52.7	-0.427
7	52.7	-0.479
7	52.7	-1.733
7	52.7	-2.139
7	52.7	-0.84
7	52.7	-0.769
7	52.7	-1.221
7	52.7	-4.375
7	52.7	-4.277
7	52.8	-4.165
7	52.8	-4.529
7	52.8	-4.575
7	52.8	-4.487
7	52.8	-4.28
7	52.8	-3.174
7	52.8	-2.021
7	52.8	-2.529
7	52.8	-2.117
7	52.8	-1.558
7	52.8	-0.715
7	52.9	-1.267
7	52.9	-3.311
7	52.9	-3.828
7	52.9	-3.862
7	52.9	-3.943
7	52.9	-4.365
7	52.9	-4.502
7	52.9	-4.446
7	52.9	-1.55
7	52.9	-0.537
7	52.9	-0.464
7	53	-3.086
7	53	-4.392
7	53	-4.124
7	53	-3.381
7	53	-2.991
7	53	-2.917
7	53	-1.995
7	53	-2.271
7	53	-3.63
7	53	-4.531
7	53	-4.573
7	53.1	-4.294
7	53.1	-3.303
7	53.1	-2.842
7	53.1	-3.508
7	53.1	-3.85
7	53.1	-4.172
7	53.1	-3.621
7	53.1	-2.959
7	53.1	-2.249
7	53.1	-1.636
7	53.2	-0.439
7	53.2	-0.437
7	53.2	-1.033
7	53.2	-2.605
7	53.2	-3.467
7	53.2	-4.189
7	53.2	-0.881
7	53.2	-3.613
7	53.2	-4.573
7	53.2	-3.911
7	53.2	-4.209
7	53.3	-4.563
7	53.3	-4.346
7	53.3	-3.376
7	53.3	-3.13
7	53.3	-2.156
7	53.3	-1.707
7	53.3	-1.265
7	53.3	-2.017
7	53.3	-2.917
7	53.3	-4.104
7	53.3	-4.419
7	53.4	-4.436
7	53.4	-3.667
7	53.4	-4.089
7	53.4	-4.551
7	53.4	-4.502
7	53.4	-4.57
7	53.4	-3.796
7	53.4	-2.815
7	53.4	-4.568
7	53.4	-3.076
7	53.4	-2.976
7	53.5	-2.961
7	53.5	-3.804
7	53.5	-0.488
7	53.5	-2.175
7	53.5	-3.101
7	53.5	-1.155
7	53.5	-0.959
7	53.5	-1.66
7	53.5	-2.969
7	53.5	-2.144
7	53.5	-1.458
7	53.6	-0.608
7	53.6	-2.91
7	53.6	-4.536
7	53.6	-4.536
7	53.6	-4.05
7	53.6	-0.852
7	53.6	-0.557
7	53.6	-0.933
7	53.6	-1.216
7	53.6	-1.406
7	53.6	-1.355
7	53.7	-1.34
7	53.7	-2.463
7	53.7	-3.267
7	53.7	-2.998
7	53.7	-2.839
7	53.7	-2.603
7	53.7	-2.639
7	53.7	-2.319
7	53.7	-2.654
7	53.7	-1.802
7	53.7	-1.904
7	53.8	-1.199
7	53.8	-1.538
7	53.8	-1.853
7	53.8	-1.328
7	53.8	-0.916
7	53.8	-1.467
7	53.8	-3.464
7	53.8	-2.468
7	53.8	-2.297
7	53.8	-0.464
7	53.8	-2.532
7	53.9	-0.842
7	53.9	-1.68
7	53.9	-4.058
7	53.9	-4.136
7	53.9	-4.575
7	53.9	-4.421
7	53.9	-4.094
7	53.9	-4.058
7	53.9	-3.77
7	53.9	-3.555
7	53.9	-3.159
7	54	-2.966
7	54	-2.114
7	54	-0.681
7	54	-0.74
7	54	-1.475
7	54	-2.866
7	54	-3
7	54	-3.94
7	54	-4.202
7	54	-4.165
7	54	-3.945
7	54.1	-3.452
7	54.1	-2.908
7	54.1	-3.074
7	54.1	-4.177
7	54.1	-4.531
7	54.1	-4.521
7	54.1	-3.911
7	54.1	-3.228
7	54.1	-2.461
7	54.1	-1.97
7	54.2	-1.34
7	54.2	-1.235
7	54.2	-2.158
7	54.2	-2.993
7	54.2	-4.075
7	54.2	-3.54
7	54.2	-3.606
7	54.2	-3.85
7	54.2	-4.512
7	54.2	-4.573
7	54.2	-4.565
7	54.3	-4.568
7	54.3	-4.548
7	54.3	-4.312
7	54.3	-2.905
7	54.3	-2.593
7	54.3	-1.843
7	54.3	-2.385
7	54.3	-2.979
7	54.3	-2.1
7	54.3	-1.252
7	54.3	-1.873
7	54.4	-2.065
7	54.4	-2.664
7	54.4	-3.137
7	54.4	-2.722
7	54.4	-3.164
7	54.4	-3.953
7	54.4	-4.57
7	54.4	-4.17
7	54.4	-4.165
7	54.4	-4.365
7	54.4	-4.446
7	54.5	-4.541
7	54.5	-4.001
7	54.5	-3.457
7	54.5	-3.042
7	54.5	-2.187
7	54.5	-0.486
7	54.5	-0.532
7	54.5	-1.409
7	54.5	-2.542
7	54.5	-1.726
7	54.5	-2.246
7	54.6	-4.324
7	54.6	-4.167
7	54.6	-4.368
7	54.6	-4.292
7	54.6	-4.277
7	54.6	-4.338
7	54.6	-4.023
7	54.6	-3.293
7	54.6	-2.725
7	54.6	-1.76
7	54.7	-0.74
7	54.7	-0.498
7	54.7	-0.427
7	54.7	-0.627
7	54.7	-1.489
7	54.7	-2.38
7	54.7	-2.329
7	54.7	-3.23
7	54.7	-4.189
7	54.7	-4.526
7	54.7	-4.58
7	54.7	-4.497
7	54.8	-4.556
7	54.8	-4.57
7	54.8	-3.799
7	54.8	-1.575
7	54.8	-0.767
7	54.8	-0.442
7	54.8	-0.652
7	54.8	-0.818
7	54.8	-1.108
7	54.8	-0.898
7	54.8	-1.455
7	54.9	-2.129
7	54.9	-3.555
7	54.9	-4.583
7	54.9	-4.06
7	54.9	-3.198
7	54.9	-3.806
7	54.9	-4.578
7	54.9	-3.477
7	54.9	-3.167
7	54.9	-1.782
7	54.9	-1.343
7	55	-0.864
7	55	-0.757
7	55	-0.969
7	55	-2.156
7	55	-3.809
7	55	-4.446
7	55	-4.465
7	55	-4.434
7	55	-3.777
7	55	-3.857
7	55.1	-4.329
7	55.1	-4.575
7	55.1	-4.543
7	55.1	-3.789
7	55.1	-2.991
7	55.1	-2.273
7	55.1	-0.908
7	55.1	-1.013
7	55.1	-0.535
7	55.1	-0.581
7	55.1	-0.676
7	55.2	-0.696
7	55.2	-1.174
7	55.2	-3.157
7	55.2	-4.185
7	55.2	-4.575
7	55.2	-3.958
7	55.2	-3.84
7	55.2	-4.236
7	55.2	-4.546
7	55.2	-4.487
7	55.2	-3.906
7	55.3	-3.455
7	55.3	-2.319
7	55.3	-1.436
7	55.3	-0.662
7	55.3	-0.454
7	55.3	-0.532
7	55.3	-0.85
7	55.3	-1.948
7	55.3	-3.76
7	55.3	-4.417
7	55.3	-4.436
7	55.4	-3.584
7	55.4	-4.236
7	55.4	-4.468
7	55.4	-4.575
7	55.4	-4.59
7	55.4	-4.282
7	55.4	-3.423
7	55.4	-2.266
7	55.4	-1.929
7	55.4	-1.252
7	55.4	-0.935
7	55.5	-0.417
7	55.5	-0.42
7	55.5	-0.596
7	55.5	-1.035
7	55.5	-1.687
7	55.5	-2.402
7	55.5	-3.604
7	55.5	-4.094
7	55.5	-4.502
7	55.5	-4.219
7	55.6	-3.945
7	55.6	-3.594
7	55.6	-3.936
7	55.6	-3.892
7	55.6	-4.448
7	55.6	-4.277
7	55.6	-2.771
7	55.6	-2.009
7	55.6	-1.348
7	55.6	-0.952
7	55.6	-1.072
7	55.7	-1.702
7	55.7	-2.273
7	55.7	-2.927
7	55.7	-3.835
7	55.7	-4.546
7	55.7	-4.546
7	55.7	-4.451
7	55.7	-3.604
7	55.7	-3.521
7	55.7	-4.233
7	55.7	-4.531
7	55.8	-3.967
7	55.8	-4.397
7	55.8	-3.938
7	55.8	-2.744
7	55.8	-2.371
7	55.8	-2.654
7	55.8	-3.059
7	55.8	-3.418
7	55.8	-3.362
7	55.8	-3.533
7	55.8	-3.999
7	55.8	-4.277
7	55.9	-4.331
7	55.9	-4.36
7	55.9	-4.331
7	55.9	-4.478
7	55.9	-4.551
7	55.9	-4.395
7	55.9	-4.089
7	55.9	-4.209
7	55.9	-3.97
7	55.9	-4.07
7	56	-2.971
7	56	-1.65
7	56	-1.057
7	56	-0.906
7	56	-0.798
7	56	-1.04
7	56	-1.267
7	56	-2.061
7	56	-3.618
7	56	-4.028
7	56	-4.456
7	56.1	-4.565
7	56.1	-4.536
7	56.1	-4.106
7	56.1	-4.272
7	56.1	-4.573
7	56.1	-4.504
7	56.1	-4.338
7	56.1	-3.767
7	56.1	-3.274
7	56.1	-1.614
7	56.1	-0.986
7	56.2	-1.238
7	56.2	-1.599
7	56.2	-1.973
7	56.2	-2.612
7	56.2	-2.166
7	56.2	-3.103
7	56.2	-4.417
7	56.2	-4.434
7	56.2	-4.443
7	56.2	-4.512
7	56.2	-4.57
7	56.3	-4.29
7	56.3	-4.131
7	56.3	-4.497
7	56.3	-4.458
7	56.3	-3.596
7	56.3	-2.769
7	56.3	-2.639
7	56.3	-1.033
7	56.3	-0.54
7	56.3	-1.057
7	56.3	-1.135
7	56.4	-2.917
7	56.4	-4.548
7	56.4	-4.573
7	56.4	-4.224
7	56.4	-4.246
7	56.4	-3.518
7	56.4	-4.546
7	56.4	-4.5
7	56.4	-4.573
7	56.4	-4.175
7	56.5	-2.556
7	56.5	-0.933
7	56.5	-0.452
7	56.5	-0.481
7	56.5	-0.642
7	56.5	-0.654
7	56.5	-1.211
7	56.5	-2.625
7	56.5	-3.853
7	56.5	-4.495
7	56.5	-4.583
7	56.6	-4.578
7	56.6	-4.158
7	56.6	-3.533
7	56.6	-3.865
7	56.6	-4.463
7	56.6	-3.569
7	56.6	-1.936
7	56.6	-2.004
7	56.6	-0.745
7	56.6	-1.365
7	56.6	-4.57
7	56.7	-4.397
7	56.7	-3.242
7	56.7	-3.726
7	56.7	-3.767
7	56.7	-2.649
7	56.7	-0.605
7	56.7	-2.048
7	56.7	-4.512
7	56.7	-3.916
7	56.7	-3.831
7	56.7	-3.896
7	56.8	-2.661
7	56.8	-1.785
7	56.8	-2.629
7	56.8	-0.859
7	56.8	-1.636
7	56.8	-4.05
7	56.8	-3.711
7	56.8	-2.637
7	56.8	-3.506
7	56.8	-0.471
7	56.8	-3.918
7	56.9	-3.152
7	56.9	-2.515
7	56.9	-4.512
7	56.9	-3.025
7	56.9	-1.006
7	56.9	-2.947
7	56.9	-0.425
7	56.9	-4.241
7	56.9	-1.904
7	56.9	-4.392
7	57	-3.176
7	57	-2.002
7	57	-3.94
7	57	-4.282
7	57	-4.326
7	57	-0.815
7	57	-1.98
7	57	-4.524
7	57	-3.992
7	57	-0.53
7	57	-0.713
7	57	-0.427
7	57.1	-4.131
7	57.1	-3.049
7	57.1	-0.63
7	57.1	-4.561
7	57.1	-1.567
7	57.1	-4.229
7	57.1	-1.443
7	57.1	-2.1
7	57.1	-3.542
7	57.1	-3.645
7	57.1	-1.196
7	57.2	-0.43
7	57.2	-2.095
7	57.2	-2.454
7	57.2	-0.52
7	57.2	-4.397
7	57.2	-0.439
7	57.2	-0.476
7	57.2	-2.249
7	57.2	-2.974
7	57.2	-4.563
7	57.2	-2.942
7	57.3	-2.795
7	57.3	-4.512
7	57.3	-3.76
7	57.3	-2.205
7	57.3	-3.389
7	57.3	-4.546
7	57.3	-2.114
7	57.3	-1.365
7	57.3	-0.776
7	57.3	-0.552
7	57.4	-3.328
7	57.4	-3.499
7	57.4	-2.334
7	57.4	-3.474
7	57.4	-4.28
7	57.4	-4.268
7	57.4	-4.331
7	57.4	-4.355
7	57.4	-3.789
7	57.4	-2.397
7	57.4	-2.141
7	57.5	-3.982
7	57.5	-4.065
7	57.5	-2.512
7	57.5	-0.544
7	57.5	-0.72
7	57.5	-2.837
7	57.5	-3.499
7	57.5	-4.412
7	57.5	-3.208
7	57.5	-3.667
7	57.5	-4.426
7	57.6	-4.407
7	57.6	-4.15
7	57.6	-4.57
7	57.6	-4.534
7	57.6	-4.558
7	57.6	-4.561
7	57.6	-4.424
7	57.6	-3.625
7	57.6	-2.468
7	57.6	-1.226
7	57.6	-1.069
7	57.7	-3.14
7	57.7	-4.524
7	57.7	-4.155
7	57.7	-4.539
7	57.7	-4.548
7	57.7	-4.497
7	57.7	-3.96
7	57.7	-3.015
7	57.7	-3.508
7	57.7	-4.26
7	57.7	-4.57
7	57.8	-4.565
7	57.8	-4.536
7	57.8	-3.379
7	57.8	-3.325
7	57.8	-2.08
7	57.8	-1.982
7	57.8	-2.903
7	57.8	-3.66
7	57.8	-4.233
7	57.8	-4.333
7	57.8	-4.138
7	57.9	-3.127
7	57.9	-3.547
7	57.9	-3.594
7	57.9	-4.431
7	57.9	-4.5
7	57.9	-4.358
7	57.9	-4.548
7	57.9	-4.512
7	57.9	-3.818
7	57.9	-2.466
7	58	-2.253
7	58	-1.633
7	58	-2.024
7	58	-3.391
7	58	-3.989
7	58	-4.126
7	58	-3.999
7	58	-3.984
7	58	-4.104
7	58	-4.482
7	58	-4.551
7	58.1	-4.573
7	58.1	-4.558
7	58.1	-4.573
7	58.1	-4.57
7	58.1	-4.07
7	58.1	-2.883
7	58.1	-2.969
7	58.1	-3.049
7	58.1	-3.665
7	58.1	-4.333
7	58.1	-4.275
7	58.1	-4.331
7	58.2	-4.114
7	58.2	-4.297
7	58.2	-4.136
7	58.2	-3.813
7	58.2	-4.133
7	58.2	-4.543
7	58.2	-4.414
7	58.2	-4.568
7	58.2	-4.482
7	58.2	-4.509
7	58.2	-4.399
7	58.3	-4.219
7	58.3	-3.818
7	58.3	-3.477
7	58.3	-3.933
7	58.3	-4.221
7	58.3	-3.901
7	58.3	-3.081
7	58.3	-3.127
7	58.3	-3.113
7	58.3	-3.826
7	58.3	-4.204
7	58.4	-4.387
7	58.4	-4.546
7	58.4	-4.573
7	58.4	-4.575
7	58.4	-4.402
7	58.4	-4.031
7	58.4	-3.623
7	58.4	-3.696
7	58.4	-3.699
7	58.4	-4.043
7	58.5	-3.989
7	58.5	-3.494
7	58.5	-2.957
7	58.5	-3.408
7	58.5	-3.994
7	58.5	-3.628
7	58.5	-4.15
7	58.5	-4.08
7	58.5	-4.57
7	58.5	-4.548
7	58.5	-4.468
7	58.6	-4.37
7	58.6	-3.999
7	58.6	-3.557
7	58.6	-4.253
7	58.6	-4.531
7	58.6	-4.019
7	58.6	-4.109
7	58.6	-3.73
7	58.6	-3.945
7	58.6	-3.545
7	58.6	-3.159
7	58.7	-3.12
7	58.7	-3.921
7	58.7	-4.275
7	58.7	-4.414
7	58.7	-4.397
7	58.7	-4.114
7	58.7	-4.285
7	58.7	-4.536
7	58.7	-4.49
7	58.7	-4.25
7	58.7	-4.417
7	58.8	-4.419
7	58.8	-4.299
7	58.8	-3.918
7	58.8	-3.186
7	58.8	-3.066
7	58.8	-3.696
7	58.8	-3.94
7	58.8	-3.887
7	58.8	-3.994
7	58.8	-4.214
7	58.8	-4.485
7	58.9	-4.458
7	58.9	-4.463
7	58.9	-4.407
7	58.9	-4.448
7	58.9	-4.551
7	58.9	-4.563
7	58.9	-4.102
7	58.9	-4.023
7	58.9	-3.86
7	58.9	-3.472
7	59	-3.938
7	59	-3.738
7	59	-3.74
7	59	-3.977
7	59	-4.299
7	59	-3.933
7	59	-4.109
7	59	-4.155
7	59	-4.011
7	59	-4.509
7	59	-4.563
7	59.1	-4.504
7	59.1	-4.346
7	59.1	-4.519
7	59.1	-4.573
7	59.1	-4.077
7	59.1	-3.645
7	59.1	-3.821
