Time - Voltage	Amplitude - Voltage	
2	21.2	-1.895
2	21.2	-1.665
2	21.2	-1.729
2	21.2	-1.897
2	21.2	-2.141
2	21.3	-1.846
2	21.3	-1.477
2	21.3	-1.665
2	21.3	-2.068
2	21.3	-1.96
2	21.3	-1.494
2	21.3	-1.399
2	21.3	-1.755
2	21.3	-1.692
2	21.3	-1.462
2	21.4	-1.543
2	21.4	-1.428
2	21.4	-1.736
2	21.4	-1.572
2	21.4	-1.394
2	21.4	-1.558
2	21.4	-1.641
2	21.4	-1.707
2	21.4	-1.831
2	21.4	-1.721
2	21.4	-1.436
2	21.5	-1.489
2	21.5	-1.545
2	21.5	-1.653
2	21.5	-1.643
2	21.5	-1.328
2	21.5	-1.235
2	21.5	-1.68
2	21.5	-1.697
2	21.5	-1.443
2	21.5	-1.533
2	21.5	-1.453
2	21.5	-1.467
2	21.6	-1.504
2	21.6	-1.509
2	21.6	-1.672
2	21.6	-1.436
2	21.6	-1.377
2	21.6	-1.77
2	21.6	-1.467
2	21.6	-1.309
2	21.6	-1.382
2	21.6	-1.399
2	21.6	-1.519
2	21.7	-1.47
2	21.7	-1.14
2	21.7	-1.182
2	21.7	-1.301
2	21.7	-1.189
2	21.7	-1.257
2	21.7	-1.145
2	21.7	-1.182
2	21.7	-1.27
2	21.7	-1.418
2	21.8	-1.201
2	21.8	-1.177
2	21.8	-1.104
2	21.8	-1.313
2	21.8	-1.431
2	21.8	-1.152
2	21.8	-1.145
2	21.8	-1.108
2	21.8	-1.152
2	21.8	-1.162
2	21.8	-1.113
2	21.9	-1.125
2	21.9	-1.152
2	21.9	-1.082
2	21.9	-1.206
2	21.9	-1.226
2	21.9	-1.13
2	21.9	-1.091
2	21.9	-1.145
2	21.9	-1.121
2	21.9	-1.26
2	21.9	-1.135
2	22	-1.074
2	22	-1.15
2	22	-1.074
2	22	-1.069
2	22	-1.067
2	22	-1.067
2	22	-1.155
2	22	-1.138
2	22	-1.069
2	22	-1.062
2	22	-1.062
2	22.1	-1.067
2	22.1	-1.106
2	22.1	-1.062
2	22.1	-1.062
2	22.1	-1.067
2	22.1	-1.064
2	22.1	-1.072
2	22.1	-1.067
2	22.1	-1.067
2	22.1	-1.064
2	22.1	-1.067
2	22.2	-1.062
2	22.2	-1.069
2	22.2	-1.069
2	22.2	-1.067
2	22.2	-1.074
2	22.2	-1.074
2	22.2	-1.067
2	22.2	-1.064
2	22.2	-1.069
2	22.2	-1.062
2	22.3	-1.064
2	22.3	-1.074
2	22.3	-1.079
2	22.3	-1.086
2	22.3	-1.062
2	22.3	-1.077
2	22.3	-1.064
2	22.3	-1.082
2	22.3	-1.074
2	22.3	-1.121
2	22.3	-1.072
2	22.4	-1.128
2	22.4	-1.064
2	22.4	-1.089
2	22.4	-1.155
2	22.4	-1.067
2	22.4	-1.064
2	22.4	-1.067
2	22.4	-1.082
2	22.4	-1.079
2	22.4	-1.104
2	22.4	-1.072
2	22.5	-1.064
2	22.5	-1.072
2	22.5	-1.067
2	22.5	-1.067
2	22.5	-1.064
2	22.5	-1.062
2	22.5	-1.069
2	22.5	-1.111
2	22.5	-1.167
2	22.5	-1.138
2	22.5	-1.077
2	22.6	-1.174
2	22.6	-1.255
2	22.6	-1.265
2	22.6	-1.135
2	22.6	-1.064
2	22.6	-1.086
2	22.6	-1.152
2	22.6	-1.16
2	22.6	-1.162
2	22.6	-1.084
2	22.6	-1.067
2	22.6	-1.143
2	22.7	-1.27
2	22.7	-1.094
2	22.7	-1.064
2	22.7	-1.101
2	22.7	-1.133
2	22.7	-1.199
2	22.7	-1.064
2	22.7	-1.064
2	22.7	-1.062
2	22.7	-1.123
2	22.8	-1.091
2	22.8	-1.106
2	22.8	-1.072
2	22.8	-1.067
2	22.8	-1.118
2	22.8	-1.072
2	22.8	-1.064
2	22.8	-1.079
2	22.8	-1.06
2	22.8	-1.062
2	22.8	-1.074
2	22.9	-1.194
2	22.9	-1.064
2	22.9	-1.055
2	22.9	-1.06
2	22.9	-1.064
2	22.9	-1.108
2	22.9	-1.111
2	22.9	-1.157
2	22.9	-1.108
2	22.9	-1.062
2	22.9	-1.084
2	23	-1.299
2	23	-1.121
2	23	-1.116
2	23	-1.138
2	23	-1.143
2	23	-1.104
2	23	-1.25
2	23	-1.235
2	23	-1.316
2	23	-1.121
2	23	-1.265
2	23.1	-1.584
2	23.1	-1.282
2	23.1	-1.228
2	23.1	-1.165
2	23.1	-1.528
2	23.1	-1.367
2	23.1	-1.416
2	23.1	-1.213
2	23.1	-1.462
2	23.1	-1.477
2	23.1	-1.462
2	23.2	-1.216
2	23.2	-1.174
2	23.2	-1.384
2	23.2	-1.213
2	23.2	-1.375
2	23.2	-1.213
2	23.2	-1.372
2	23.2	-1.223
2	23.2	-1.343
2	23.2	-1.138
2	23.2	-1.138
2	23.3	-1.15
2	23.3	-1.294
2	23.3	-1.316
2	23.3	-1.15
2	23.3	-1.155
2	23.3	-1.138
2	23.3	-1.184
2	23.3	-1.204
2	23.3	-1.282
2	23.3	-1.147
2	23.3	-1.177
2	23.4	-1.306
2	23.4	-1.316
2	23.4	-1.206
2	23.4	-1.143
2	23.4	-1.14
2	23.4	-1.309
2	23.4	-1.396
2	23.4	-1.306
2	23.4	-1.162
2	23.4	-1.101
2	23.5	-1.414
2	23.5	-1.506
2	23.5	-1.526
2	23.5	-1.135
2	23.5	-1.15
2	23.5	-1.377
2	23.5	-1.357
2	23.5	-1.301
2	23.5	-1.189
2	23.5	-1.311
2	23.5	-1.326
2	23.6	-1.289
2	23.6	-1.27
2	23.6	-1.177
2	23.6	-1.128
2	23.6	-1.213
2	23.6	-1.326
2	23.6	-1.362
2	23.6	-1.243
2	23.6	-1.177
2	23.6	-1.292
2	23.6	-1.489
2	23.7	-1.313
2	23.7	-1.116
2	23.7	-1.174
2	23.7	-1.223
2	23.7	-1.313
2	23.7	-1.267
2	23.7	-1.265
2	23.7	-1.255
2	23.7	-1.34
2	23.7	-1.58
2	23.7	-1.284
2	23.7	-1.294
2	23.8	-1.211
2	23.8	-1.768
2	23.8	-1.904
2	23.8	-1.235
2	23.8	-1.318
2	23.8	-1.57
2	23.8	-1.687
2	23.8	-1.448
2	23.8	-1.562
2	23.8	-1.458
2	23.9	-1.777
2	23.9	-1.75
2	23.9	-1.743
2	23.9	-1.597
2	23.9	-1.467
2	23.9	-1.589
2	23.9	-1.709
2	23.9	-1.965
2	23.9	-1.453
2	23.9	-1.711
2	23.9	-1.819
2	24	-1.997
2	24	-1.672
2	24	-1.648
2	24	-1.79
2	24	-1.951
2	24	-2.175
2	24	-1.829
2	24	-1.658
2	24	-1.626
2	24	-1.694
2	24	-2.18
2	24.1	-2.07
2	24.1	-1.826
2	24.1	-2.229
2	24.1	-1.951
2	24.1	-1.968
2	24.1	-2.212
2	24.1	-2.078
2	24.1	-1.992
2	24.1	-2.129
2	24.1	-2.112
2	24.1	-2.368
2	24.2	-2.251
2	24.2	-1.819
2	24.2	-2.297
2	24.2	-2.161
2	24.2	-2.324
2	24.2	-2.195
2	24.2	-2.214
2	24.2	-2.285
2	24.2	-2.422
2	24.2	-2.234
2	24.2	-2.168
2	24.3	-2.256
2	24.3	-2.168
2	24.3	-2.446
2	24.3	-2.192
2	24.3	-2.004
2	24.3	-2.046
2	24.3	-2.539
2	24.3	-2.319
2	24.3	-2.075
2	24.3	-1.812
2	24.4	-2.126
2	24.4	-2.429
2	24.4	-2.236
2	24.4	-2.456
2	24.4	-2.124
2	24.4	-2.395
2	24.4	-2.341
2	24.4	-2.607
2	24.4	-2.554
2	24.4	-2.461
2	24.4	-2.141
2	24.5	-2.783
2	24.5	-2.798
2	24.5	-1.941
2	24.5	-2.429
2	24.5	-2.498
2	24.5	-2.983
2	24.5	-2.388
2	24.5	-2.183
2	24.5	-2.615
2	24.5	-2.856
2	24.5	-2.534
2	24.6	-2.725
2	24.6	-2.466
2	24.6	-2.327
2	24.6	-2.534
2	24.6	-2.871
2	24.6	-2.971
2	24.6	-2.71
2	24.6	-2.502
2	24.6	-2.512
2	24.6	-2.722
2	24.6	-2.371
2	24.7	-2.551
2	24.7	-2.405
2	24.7	-2.466
2	24.7	-2.629
2	24.7	-2.817
2	24.7	-2.327
2	24.7	-2.217
2	24.7	-2.686
2	24.7	-2.771
2	24.7	-2.59
2	24.7	-2.708
2	24.8	-2.668
2	24.8	-2.998
2	24.8	-2.893
2	24.8	-2.605
2	24.8	-2.859
2	24.8	-2.627
2	24.8	-2.595
2	24.8	-3.152
2	24.8	-3.184
2	24.8	-2.71
2	24.8	-2.832
2	24.8	-2.942
2	24.9	-3.516
2	24.9	-3.35
2	24.9	-2.791
2	24.9	-3.159
2	24.9	-3.359
2	24.9	-3.269
2	24.9	-3.528
2	24.9	-3.591
2	24.9	-3.206
2	24.9	-3.262
2	25	-3.279
2	25	-3.596
2	25	-3.55
2	25	-3.174
2	25	-3.333
2	25	-3.516
2	25	-3.484
2	25	-3.447
2	25	-3.381
2	25	-3.423
2	25	-3.367
2	25.1	-3.337
2	25.1	-3.352
2	25.1	-3.337
2	25.1	-3.318
2	25.1	-3.442
2	25.1	-3.484
2	25.1	-3.008
2	25.1	-2.91
2	25.1	-3.191
2	25.1	-3.379
2	25.1	-3.55
2	25.2	-3.193
2	25.2	-3.376
2	25.2	-3.547
2	25.2	-3.127
2	25.2	-3.298
2	25.2	-3.591
2	25.2	-3.069
2	25.2	-3.23
2	25.2	-3.354
2	25.2	-3.535
2	25.2	-3.435
2	25.3	-3.323
2	25.3	-3.442
2	25.3	-3.657
2	25.3	-3.45
2	25.3	-3.23
2	25.3	-3.315
2	25.3	-3.538
2	25.3	-3.516
2	25.3	-3.394
2	25.3	-3.157
2	25.3	-3.291
2	25.4	-3.511
2	25.4	-3.34
2	25.4	-3.306
2	25.4	-3.24
2	25.4	-3.416
2	25.4	-3.586
2	25.4	-3.416
2	25.4	-2.979
2	25.4	-3.262
2	25.4	-3.481
2	25.5	-3.372
2	25.5	-3.518
2	25.5	-3.511
2	25.5	-3.372
2	25.5	-3.093
2	25.5	-3.135
2	25.5	-3.525
2	25.5	-3.525
2	25.5	-3.091
2	25.5	-3.284
2	25.5	-3.66
2	25.6	-3.511
2	25.6	-3.328
2	25.6	-3.477
2	25.6	-3.586
2	25.6	-3.682
2	25.6	-3.613
2	25.6	-3.552
2	25.6	-3.491
2	25.6	-3.276
2	25.6	-3.508
2	25.6	-3.584
2	25.7	-3.34
2	25.7	-3.145
2	25.7	-3.418
2	25.7	-3.628
2	25.7	-3.579
2	25.7	-3.235
2	25.7	-3.306
2	25.7	-3.574
2	25.7	-3.477
2	25.7	-3.599
2	25.7	-3.594
2	25.8	-3.472
2	25.8	-3.408
2	25.8	-3.547
2	25.8	-3.56
2	25.8	-3.455
2	25.8	-3.25
2	25.8	-3.499
2	25.8	-3.696
2	25.8	-3.674
2	25.8	-3.538
2	25.8	-3.484
2	25.9	-3.682
2	25.9	-3.684
2	25.9	-3.64
2	25.9	-3.474
2	25.9	-3.577
2	25.9	-3.74
2	25.9	-3.745
2	25.9	-3.752
2	25.9	-3.613
2	25.9	-3.516
2	26	-3.667
2	26	-3.73
2	26	-3.706
2	26	-3.472
2	26	-3.511
2	26	-3.706
2	26	-3.696
2	26	-3.579
2	26	-3.53
2	26	-3.604
2	26	-3.63
2	26	-3.699
2	26.1	-3.755
2	26.1	-3.662
2	26.1	-3.501
2	26.1	-3.499
2	26.1	-3.667
2	26.1	-3.691
2	26.1	-3.628
2	26.1	-3.506
2	26.1	-3.66
2	26.1	-3.687
2	26.1	-3.638
2	26.2	-3.65
2	26.2	-3.628
2	26.2	-3.75
2	26.2	-3.767
2	26.2	-3.752
2	26.2	-3.706
2	26.2	-3.75
2	26.2	-3.757
2	26.2	-3.726
2	26.2	-3.767
2	26.2	-3.733
2	26.3	-3.752
2	26.3	-3.765
2	26.3	-3.772
2	26.3	-3.77
2	26.3	-3.748
2	26.3	-3.74
2	26.3	-3.77
2	26.3	-3.772
2	26.3	-3.718
2	26.3	-3.77
2	26.3	-3.767
2	26.4	-3.657
2	26.4	-3.733
2	26.4	-3.765
2	26.4	-3.752
2	26.4	-3.74
2	26.4	-3.687
2	26.4	-3.691
2	26.4	-3.77
2	26.4	-3.767
2	26.4	-3.752
2	26.5	-3.762
2	26.5	-3.762
2	26.5	-3.755
2	26.5	-3.757
2	26.5	-3.752
2	26.5	-3.76
2	26.5	-3.74
2	26.5	-3.755
2	26.5	-3.726
2	26.5	-3.757
2	26.5	-3.701
2	26.6	-3.762
2	26.6	-3.757
2	26.6	-3.655
2	26.6	-3.728
2	26.6	-3.76
2	26.6	-3.738
2	26.6	-3.64
2	26.6	-3.533
2	26.6	-3.604
2	26.6	-3.708
2	26.6	-3.691
2	26.7	-3.389
2	26.7	-3.613
2	26.7	-3.618
2	26.7	-3.679
2	26.7	-3.518
2	26.7	-3.494
2	26.7	-3.547
2	26.7	-3.726
2	26.7	-3.706
2	26.7	-3.533
2	26.7	-3.369
2	26.8	-3.499
2	26.8	-3.728
2	26.8	-3.652
2	26.8	-3.55
2	26.8	-3.384
2	26.8	-3.684
2	26.8	-3.643
2	26.8	-3.691
2	26.8	-3.591
2	26.8	-3.477
2	26.8	-3.491
2	26.9	-3.682
2	26.9	-3.765
2	26.9	-3.733
2	26.9	-3.484
2	26.9	-3.523
2	26.9	-3.76
2	26.9	-3.713
2	26.9	-3.542
2	26.9	-3.599
2	26.9	-3.645
2	27	-3.623
2	27	-3.652
2	27	-3.44
2	27	-3.508
2	27	-3.635
2	27	-3.63
2	27	-3.696
2	27	-3.538
2	27	-3.599
2	27	-3.628
2	27	-3.757
2	27.1	-3.743
2	27.1	-3.735
2	27.1	-3.594
2	27.1	-3.694
2	27.1	-3.752
2	27.1	-3.704
2	27.1	-3.584
2	27.1	-3.501
2	27.1	-3.696
2	27.1	-3.726
2	27.1	-3.679
2	27.1	-3.56
2	27.2	-3.55
2	27.2	-3.66
2	27.2	-3.73
2	27.2	-3.718
2	27.2	-3.662
2	27.2	-3.535
2	27.2	-3.574
2	27.2	-3.738
2	27.2	-3.679
2	27.2	-3.711
2	27.2	-3.596
2	27.3	-3.728
2	27.3	-3.757
2	27.3	-3.748
2	27.3	-3.594
2	27.3	-3.74
2	27.3	-3.767
2	27.3	-3.694
2	27.3	-3.726
2	27.3	-3.645
2	27.3	-3.762
2	27.4	-3.76
2	27.4	-3.765
2	27.4	-3.76
2	27.4	-3.765
2	27.4	-3.723
2	27.4	-3.765
2	27.4	-3.721
2	27.4	-3.765
2	27.4	-3.716
2	27.4	-3.669
2	27.4	-3.765
2	27.5	-3.767
2	27.5	-3.76
2	27.5	-3.713
2	27.5	-3.74
2	27.5	-3.767
2	27.5	-3.762
2	27.5	-3.767
2	27.5	-3.76
2	27.5	-3.728
2	27.5	-3.765
2	27.5	-3.748
2	27.6	-3.757
2	27.6	-3.748
2	27.6	-3.757
2	27.6	-3.73
2	27.6	-3.748
2	27.6	-3.73
2	27.6	-3.64
2	27.6	-3.743
2	27.6	-3.765
2	27.6	-3.762
2	27.6	-3.767
2	27.7	-3.752
2	27.7	-3.701
2	27.7	-3.767
2	27.7	-3.623
2	27.7	-3.713
2	27.7	-3.767
2	27.7	-3.77
2	27.7	-3.569
2	27.7	-3.159
2	27.7	-3.618
2	27.7	-3.701
2	27.8	-3.513
2	27.8	-3.22
2	27.8	-3.411
2	27.8	-3.496
2	27.8	-3.716
2	27.8	-3.564
2	27.8	-3.418
2	27.8	-3.384
2	27.8	-3.694
2	27.8	-3.718
2	27.8	-3.477
2	27.9	-3.416
2	27.9	-3.242
2	27.9	-3.289
2	27.9	-3.188
2	27.9	-3.171
2	27.9	-3.237
2	27.9	-3.223
2	27.9	-3.311
2	27.9	-3.638
2	27.9	-3.562
2	28	-3.079
2	28	-3.521
2	28	-3.623
2	28	-3.669
2	28	-3.411
2	28	-3.364
2	28	-3.518
2	28	-3.591
2	28	-3.276
2	28	-3.242
2	28	-3.276
2	28.1	-2.952
2	28.1	-3.44
2	28.1	-3.435
2	28.1	-3.411
2	28.1	-3.23
2	28.1	-3.311
2	28.1	-3.406
2	28.1	-3.645
2	28.1	-3.308
2	28.1	-3.152
2	28.1	-3.34
2	28.2	-3.374
2	28.2	-3.389
2	28.2	-3.169
2	28.2	-2.769
2	28.2	-2.622
2	28.2	-2.83
2	28.2	-3.013
2	28.2	-2.793
2	28.2	-2.236
2	28.2	-2.405
2	28.2	-2.842
2	28.2	-2.825
2	28.3	-2.637
2	28.3	-2.434
2	28.3	-2.454
2	28.3	-2.947
2	28.3	-3.035
2	28.3	-3.042
2	28.3	-2.878
2	28.3	-2.505
2	28.3	-2.561
2	28.3	-2.566
2	28.3	-2.319
2	28.4	-2.141
2	28.4	-2.258
2	28.4	-2.727
2	28.4	-2.844
2	28.4	-2.446
2	28.4	-2.405
2	28.4	-2.808
2	28.4	-2.856
2	28.4	-2.854
2	28.4	-2.642
2	28.5	-2.361
2	28.5	-2.322
2	28.5	-2.615
2	28.5	-2.739
2	28.5	-2.742
2	28.5	-2.458
2	28.5	-2.405
2	28.5	-2.842
2	28.5	-2.742
2	28.5	-2.773
2	28.5	-2.625
2	28.6	-2.72
2	28.6	-2.896
2	28.6	-3.069
2	28.6	-2.625
2	28.6	-2.173
2	28.6	-2.651
2	28.6	-2.966
2	28.6	-2.976
2	28.6	-2.561
2	28.6	-2.554
2	28.6	-3.12
2	28.7	-3.352
2	28.7	-3.159
2	28.7	-3.059
2	28.7	-3.184
2	28.7	-3.147
2	28.7	-3.477
2	28.7	-3.42
2	28.7	-3.359
2	28.7	-3.21
2	28.7	-3.489
2	28.7	-3.599
2	28.8	-3.643
2	28.8	-3.301
2	28.8	-3.254
2	28.8	-3.516
2	28.8	-3.511
2	28.8	-3.396
2	28.8	-3.145
2	28.8	-3.127
2	28.8	-3.484
2	28.8	-3.718
2	28.8	-3.457
2	28.9	-3.252
2	28.9	-3.398
2	28.9	-3.625
2	28.9	-3.682
2	28.9	-3.572
2	28.9	-3.35
2	28.9	-3.687
2	28.9	-3.596
2	28.9	-3.489
2	28.9	-3.555
2	29	-3.11
2	29	-3.008
2	29	-3.35
2	29	-3.428
2	29	-3.047
2	29	-2.957
2	29	-3.379
2	29	-3.66
2	29	-3.64
2	29	-3.586
2	29	-3.66
2	29.1	-3.418
2	29.1	-3.677
2	29.1	-3.682
2	29.1	-3.474
2	29.1	-3.254
2	29.1	-3.42
2	29.1	-3.589
2	29.1	-3.594
2	29.1	-3.325
2	29.1	-3.342
2	29.1	-3.601
2	29.2	-3.45
2	29.2	-3.462
2	29.2	-3.403
2	29.2	-3.403
2	29.2	-3.389
2	29.2	-3.567
2	29.2	-3.433
2	29.2	-3.567
2	29.2	-3.513
2	29.2	-3.406
2	29.2	-3.667
2	29.3	-3.713
2	29.3	-3.589
2	29.3	-3.418
2	29.3	-3.418
2	29.3	-3.594
2	29.3	-3.481
2	29.3	-2.952
2	29.3	-3.054
2	29.3	-3.315
2	29.3	-3.328
2	29.3	-3.064
2	29.4	-2.747
2	29.4	-2.5
2	29.4	-2.944
2	29.4	-3.074
2	29.4	-2.51
2	29.4	-2.363
2	29.4	-2.41
2	29.4	-2.72
2	29.4	-2.485
2	29.4	-2.473
2	29.4	-2.378
2	29.5	-2.903
2	29.5	-2.563
2	29.5	-2.183
2	29.5	-1.658
2	29.5	-1.35
2	29.5	-1.338
2	29.5	-1.418
2	29.5	-1.345
2	29.5	-1.096
2	29.5	-1.218
2	29.5	-1.345
2	29.6	-1.475
2	29.6	-1.416
2	29.6	-1.365
2	29.6	-1.318
2	29.6	-1.399
2	29.6	-1.44
2	29.6	-1.462
2	29.6	-1.47
2	29.6	-1.514
2	29.6	-1.624
2	29.6	-1.431
2	29.7	-1.316
2	29.7	-1.245
2	29.7	-1.377
2	29.7	-1.777
2	29.7	-1.79
2	29.7	-1.848
2	29.7	-1.775
2	29.7	-1.953
2	29.7	-2.241
2	29.7	-2.158
2	29.7	-2.078
2	29.8	-1.865
2	29.8	-1.936
2	29.8	-1.99
2	29.8	-1.807
2	29.8	-1.528
2	29.8	-1.404
2	29.8	-1.528
2	29.8	-1.785
2	29.8	-1.396
2	29.8	-1.292
2	29.9	-1.25
2	29.9	-1.25
2	29.9	-1.377
2	29.9	-1.445
2	29.9	-1.326
2	29.9	-1.104
2	29.9	-1.226
2	29.9	-1.379
2	29.9	-1.501
2	29.9	-1.169
2	29.9	-1.458
2	30	-1.27
2	30	-1.182
2	30	-1.387
2	30	-1.172
2	30	-1.052
2	30	-1.04
2	30	-1.047
2	30	-1.035
2	30	-1.035
2	30	-1.221
2	30	-1.099
2	30.1	-1.045
2	30.1	-1.072
2	30.1	-1.118
2	30.1	-1.082
2	30.1	-1.052
2	30.1	-1.067
2	30.1	-1.084
2	30.1	-1.47
2	30.1	-1.16
2	30.1	-1.108
2	30.1	-1.091
2	30.2	-1.274
2	30.2	-1.079
2	30.2	-1.052
2	30.2	-1.055
2	30.2	-1.086
2	30.2	-1.06
2	30.2	-1.052
2	30.2	-1.072
2	30.2	-1.089
2	30.2	-1.077
2	30.2	-1.064
2	30.3	-1.064
2	30.3	-1.069
2	30.3	-1.101
2	30.3	-1.143
2	30.3	-1.067
2	30.3	-1.062
2	30.3	-1.16
2	30.3	-1.128
2	30.3	-1.13
2	30.3	-1.045
2	30.4	-1.06
2	30.4	-1.055
2	30.4	-1.064
2	30.4	-1.047
2	30.4	-1.045
2	30.4	-1.069
2	30.4	-1.055
2	30.4	-1.055
2	30.4	-1.133
2	30.4	-1.084
2	30.4	-1.091
2	30.5	-1.06
2	30.5	-1.05
2	30.5	-1.052
2	30.5	-1.177
2	30.5	-1.265
2	30.5	-1.382
2	30.5	-1.345
2	30.5	-1.265
2	30.5	-1.177
2	30.5	-1.235
2	30.5	-1.24
2	30.5	-1.13
2	30.6	-1.062
2	30.6	-1.084
2	30.6	-1.299
2	30.6	-1.384
2	30.6	-1.157
2	30.6	-1.13
2	30.6	-1.392
2	30.6	-1.577
2	30.6	-1.392
2	30.6	-1.155
2	30.6	-1.213
2	30.7	-1.257
2	30.7	-1.36
2	30.7	-1.125
2	30.7	-1.106
2	30.7	-1.299
2	30.7	-1.274
2	30.7	-1.213
2	30.7	-1.301
2	30.7	-1.104
2	30.7	-1.057
2	30.8	-1.069
2	30.8	-1.226
2	30.8	-1.04
2	30.8	-1.033
2	30.8	-1.165
2	30.8	-1.443
2	30.8	-1.401
2	30.8	-1.66
2	30.8	-1.46
2	30.8	-1.738
2	30.8	-1.34
2	30.9	-1.248
2	30.9	-1.252
2	30.9	-1.155
2	30.9	-1.191
2	30.9	-1.299
2	30.9	-1.177
2	30.9	-1.079
2	30.9	-1.077
2	30.9	-1.106
2	30.9	-1.284
2	30.9	-1.235
2	31	-1.118
2	31	-1.104
2	31	-1.084
2	31	-1.091
2	31	-1.091
2	31	-1.06
2	31	-1.06
2	31	-1.069
2	31	-1.123
2	31	-1.14
2	31	-1.069
2	31.1	-1.052
2	31.1	-1.096
2	31.1	-1.125
2	31.1	-1.213
2	31.1	-1.074
2	31.1	-1.084
2	31.1	-1.064
2	31.1	-1.113
2	31.1	-1.099
2	31.1	-1.062
2	31.1	-1.064
2	31.2	-1.157
2	31.2	-1.133
2	31.2	-1.14
2	31.2	-1.191
2	31.2	-1.145
2	31.2	-1.067
2	31.2	-1.077
2	31.2	-1.147
2	31.2	-1.057
2	31.2	-1.069
2	31.2	-1.089
2	31.3	-1.101
2	31.3	-1.106
2	31.3	-1.079
2	31.3	-1.128
2	31.3	-1.057
2	31.3	-1.201
2	31.3	-1.106
2	31.3	-1.055
2	31.3	-1.094
2	31.3	-1.125
2	31.4	-1.067
2	31.4	-1.086
2	31.4	-1.138
2	31.4	-1.091
2	31.4	-1.062
2	31.4	-1.15
2	31.4	-1.128
2	31.4	-1.091
2	31.4	-1.091
2	31.4	-1.194
2	31.4	-1.375
2	31.5	-1.138
2	31.5	-1.15
2	31.5	-1.091
2	31.5	-1.169
2	31.5	-1.089
2	31.5	-1.272
2	31.5	-1.206
2	31.5	-1.05
2	31.5	-1.05
2	31.5	-1.162
2	31.5	-1.294
2	31.6	-1.116
2	31.6	-1.089
2	31.6	-1.108
2	31.6	-1.177
2	31.6	-1.077
2	31.6	-1.062
2	31.6	-1.045
2	31.6	-1.111
2	31.6	-1.211
2	31.6	-1.191
2	31.6	-1.143
2	31.6	-1.108
2	31.7	-1.162
2	31.7	-1.331
2	31.7	-1.292
2	31.7	-1.189
2	31.7	-1.125
2	31.7	-1.106
2	31.7	-1.145
2	31.7	-1.101
2	31.7	-1.064
2	31.7	-1.047
2	31.7	-1.072
2	31.8	-1.326
2	31.8	-1.643
2	31.8	-1.277
2	31.8	-1.272
2	31.8	-1.448
2	31.8	-1.431
2	31.8	-1.555
2	31.8	-1.445
2	31.8	-1.304
2	31.8	-1.282
2	31.9	-1.465
2	31.9	-1.516
2	31.9	-1.47
2	31.9	-1.201
2	31.9	-1.257
2	31.9	-1.387
2	31.9	-1.248
2	31.9	-1.25
2	31.9	-1.221
2	31.9	-1.262
2	31.9	-1.311
2	32	-1.448
2	32	-1.194
2	32	-1.233
2	32	-1.318
2	32	-1.34
2	32	-1.384
2	32	-1.414
2	32	-1.187
2	32	-1.104
2	32	-1.191
2	32	-1.338
2	32.1	-1.201
2	32.1	-1.113
2	32.1	-1.055
2	32.1	-1.392
2	32.1	-1.687
2	32.1	-1.233
2	32.1	-1.091
2	32.1	-1.174
2	32.1	-1.77
2	32.1	-1.553
2	32.1	-1.235
2	32.2	-1.326
2	32.2	-1.536
2	32.2	-1.343
2	32.2	-1.338
2	32.2	-1.133
2	32.2	-1.157
2	32.2	-1.331
2	32.2	-1.531
2	32.2	-1.27
2	32.2	-1.257
2	32.2	-1.265
2	32.3	-1.37
2	32.3	-1.458
2	32.3	-1.233
2	32.3	-1.116
2	32.3	-1.25
2	32.3	-1.509
2	32.3	-1.565
2	32.3	-1.311
2	32.3	-1.069
2	32.3	-1.282
2	32.4	-1.248
2	32.4	-1.284
2	32.4	-1.287
2	32.4	-1.194
2	32.4	-1.26
2	32.4	-1.611
2	32.4	-1.75
2	32.4	-1.533
2	32.4	-1.516
2	32.4	-1.453
2	32.4	-1.763
2	32.5	-1.66
2	32.5	-1.65
2	32.5	-1.87
2	32.5	-1.938
2	32.5	-2.09
2	32.5	-2.2
2	32.5	-1.809
2	32.5	-1.775
2	32.5	-1.931
2	32.5	-1.743
2	32.5	-2.449
2	32.6	-2.388
2	32.6	-1.841
2	32.6	-1.924
2	32.6	-2.144
2	32.6	-2.329
2	32.6	-2.537
2	32.6	-2.329
2	32.6	-2.59
2	32.6	-2.766
2	32.6	-2.683
2	32.6	-2.766
2	32.7	-2.368
2	32.7	-2.559
2	32.7	-3.022
2	32.7	-2.761
2	32.7	-2.17
2	32.7	-2.705
2	32.7	-2.817
2	32.7	-3.252
2	32.7	-3.323
2	32.7	-2.678
2	32.7	-2.559
2	32.7	-2.668
2	32.8	-2.979
2	32.8	-3.11
2	32.8	-2.869
2	32.8	-2.505
2	32.8	-2.996
2	32.8	-3.054
2	32.8	-3.057
2	32.8	-2.778
2	32.8	-2.554
2	32.8	-2.651
2	32.8	-3.333
2	32.9	-2.773
2	32.9	-2.126
2	32.9	-2.246
2	32.9	-2.524
2	32.9	-2.786
2	32.9	-2.654
2	32.9	-2.693
2	32.9	-2.397
2	32.9	-2.524
2	32.9	-2.451
2	33	-2.695
2	33	-2.246
2	33	-2.268
2	33	-2.239
2	33	-2.144
2	33	-2.231
2	33	-1.848
2	33	-1.78
2	33	-1.77
2	33	-2.197
2	33	-2.161
2	33.1	-2.173
2	33.1	-2.134
2	33.1	-2.317
2	33.1	-2.51
2	33.1	-2.441
